turk_uydu,cop_parca,cop_kaynak,mesafe_t0_km,hiz_t0_km_s,tahmin_t24_km,gercek_t24_km,hata_km,hiz_t24_km_s,delta_mesafe_km,cop_inclination_deg,cop_eccentricity,cop_sma_km,cop_perigee_km,cop_apogee_km,roket_govdesi,malzeme,yanma_orani,yere_dusme_riski,orbital_risk_skoru,bilesik_risk_skoru,cop_norad_id,discos_object_class,discos_mission,discos_mass_kg,discos_shape,risk_sinifi,trend,hesap_utc
GOKTURK 2,ONEWEB-0602,aktif_uydular,14128.11,14.149,4469.92,5612.66,1142.74,4.739,-8515.45,87.9171,0.0002,7555.8933,1183.4826,1186.304,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,54666,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,BEIJING-3B,aktif_uydular,13974.61,2.237,4470.44,1600.86,-2869.58,14.861,-12373.74,97.804,0.0024,6985.4847,597.7593,631.21,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,53587,Payload,Commercial Imaging,4000.0,Hex Cyl + 3 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-5831,aktif_uydular,6067.5,15.0,4471.23,3538.91,-932.32,13.576,-2528.58,43.0002,0.0001,6880.6888,508.7943,510.5833,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,57332,Payload,Commercial Communications,305.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,ICESAT-2,aktif_uydular,12908.15,14.248,4471.4,5761.98,1290.58,6.708,-7146.17,91.9997,0.0004,6859.1535,485.1533,491.1537,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,43613,Payload,Civil Science,1580.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,JACKAL X-1L-002,aktif_uydular,6602.33,14.975,4472.39,7277.73,2805.34,14.278,675.4,97.5446,0.0008,6814.4939,437.7732,449.2147,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,59134,Payload,Commercial Technology,275.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-31866,aktif_uydular,12755.37,14.51,4474.68,4922.9,448.22,6.714,-7832.47,43.0022,0.0001,6861.1562,489.586,490.7263,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,59668,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-36668,aktif_uydular,10839.0,3.181,4476.49,3262.59,-1213.9,12.97,-7576.41,53.1594,0.0001,6706.1001,334.5925,335.6078,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,68177,Unknown,,,,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-35978,aktif_uydular,11484.25,13.976,4477.85,4118.33,-359.52,7.449,-7365.92,43.0004,0.0002,6861.1349,488.8587,491.411,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66601,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-31507,aktif_uydular,12653.82,14.394,4477.93,3897.46,-580.47,5.697,-8756.36,43.0044,0.0001,6861.161,489.291,491.031,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,59401,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,2024-173D,aktif_uydular,1669.45,15.097,4480.2,4802.04,321.84,14.264,3132.58,97.3587,0.0011,6861.0775,482.8178,497.3372,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,61230,Payload,Commercial Radar Imaging,285.0,Box + 1 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,FLOCK 4G-6,aktif_uydular,2953.71,14.696,4481.22,1506.13,-2975.09,15.02,-1447.58,97.3965,0.0002,6860.2388,487.7789,490.6987,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,62660,Payload,Commercial Imaging,5.7,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,ONEWEB-0605,aktif_uydular,13498.03,14.044,4481.85,3617.46,-864.39,4.407,-9880.58,87.9171,0.0001,7555.894,1184.1475,1185.6405,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,54669,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-35971,aktif_uydular,10227.91,13.691,4482.85,1010.03,-3472.82,9.054,-9217.88,53.1587,0.0001,6853.3632,481.5018,483.2247,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66895,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-11161 [DTC],aktif_uydular,12929.93,2.93,4483.05,607.54,-3875.51,14.672,-12322.39,53.1597,0.0001,6737.8702,366.1547,367.5858,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,60124,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-35239,aktif_uydular,11395.19,14.296,4484.13,3418.15,-1065.98,9.458,-7977.04,53.1599,0.0001,6853.4065,481.5355,483.2776,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,65623,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-5669,aktif_uydular,8582.17,13.258,4485.07,3356.89,-1128.18,13.126,-5225.28,42.9993,0.0002,6873.3057,500.7345,503.877,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,55459,Payload,Commercial Communications,260.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-35646,aktif_uydular,7940.08,13.868,4487.48,2157.55,-2329.93,12.851,-5782.52,42.9982,0.0001,6861.148,489.2814,491.0146,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66859,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-33772,aktif_uydular,11236.25,14.169,4487.99,3515.32,-972.67,8.451,-7720.93,42.9954,0.0002,6861.2158,488.9821,491.4494,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,63656,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,ARIRANG-2 (KOMPSAT-2),aktif_uydular,5853.89,5.632,4488.81,1620.19,-2868.62,8.435,-4233.7,97.8315,0.0014,7056.4804,675.6606,695.3002,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,29268,Payload,Civil Imaging,765.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,ONEWEB-0356,aktif_uydular,12202.45,13.628,4489.52,6074.2,1584.68,9.981,-6128.25,87.9147,0.0001,7559.9126,1187.9911,1189.8342,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,49283,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-35987,aktif_uydular,11109.64,14.036,4491.69,4074.32,-417.37,9.034,-7035.32,43.0003,0.0002,6861.1286,489.0088,491.2483,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66860,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-35312,aktif_uydular,5877.28,14.174,4494.21,2496.28,-1997.93,14.094,-3381.01,53.1603,0.0001,6853.4265,481.6822,483.1708,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,65866,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-31581,aktif_uydular,11331.55,13.632,4495.33,4070.06,-425.27,9.977,-7261.49,43.0025,0.0001,6861.1836,489.6183,490.749,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,59474,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,FOURIER,aktif_uydular,13818.44,2.223,4495.37,3549.38,-945.99,14.602,-10269.06,97.9629,0.0009,7014.5457,637.1056,649.9857,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,65298,Payload,Commercial Communications,30.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,STARLINK-2361,aktif_uydular,2553.68,14.636,4498.32,3567.65,-930.67,15.087,1013.97,53.1622,0.0002,6850.6497,478.3597,480.9397,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,47901,Payload,Commercial Communications,260.0,Box + 1 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,ONEWEB-0366,aktif_uydular,14384.14,14.353,4499.3,3289.44,-1209.86,2.44,-11094.7,87.8947,0.0002,7583.9231,1211.6953,1214.151,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,49292,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-11411 [DTC],aktif_uydular,4159.69,6.739,4499.3,4618.8,119.5,4.386,459.11,53.1584,0.0001,6737.8696,366.1513,367.5878,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,62018,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-30957,aktif_uydular,12734.0,14.719,4499.77,3222.75,-1277.02,6.117,-9511.24,43.0011,0.0001,6863.6883,492.1144,493.2621,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,58453,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,ONEWEB-0228,aktif_uydular,11410.99,14.585,4499.8,4128.7,-371.1,8.69,-7282.29,87.8935,0.0002,7579.904,1207.526,1210.2821,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,48780,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-35418,aktif_uydular,3697.27,14.005,4499.89,5622.41,1122.52,13.693,1925.14,53.1589,0.0001,6853.3456,481.502,483.1893,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,65879,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,ONEWEB-0440,aktif_uydular,14166.57,14.385,4500.66,5982.34,1481.68,6.063,-8184.23,87.9247,0.0002,7567.8741,1195.4596,1198.2885,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,50503,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,ONEWEB-0716,aktif_uydular,14173.59,14.722,4501.79,2975.12,-1526.67,2.338,-11198.47,87.9177,0.0002,7571.846,1199.3536,1202.3385,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,55177,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,STARLINK-30764,aktif_uydular,5061.09,14.969,4502.66,3962.56,-540.1,14.45,-1098.52,53.1606,0.0001,6853.3799,481.6562,483.1036,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,58170,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-36596,aktif_uydular,3156.8,14.556,4504.32,2196.57,-2307.75,15.138,-960.23,97.2855,0.0002,6841.1847,469.0531,471.3162,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,67670,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-36445,aktif_uydular,6211.27,13.975,4505.29,2136.62,-2368.67,13.741,-4074.65,42.9984,0.0002,6861.1521,489.0035,491.3006,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,67313,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,LKW-1,aktif_uydular,5610.7,15.027,4506.4,4501.05,-5.35,12.824,-1109.65,97.1098,0.0003,6873.6068,500.489,504.7245,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,43034,Payload,Defense Imaging,2000.0,Hex Cyl + 3 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,2023-085AD,aktif_uydular,5319.2,14.839,4506.99,2135.34,-2371.65,14.438,-3183.87,97.4851,0.0009,6846.7649,469.7692,481.7606,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,57031,Payload,Commercial Imaging,42.0,Box,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 4B,THURAYA-4,aktif_uydular,4236.79,0.308,4507.14,4231.26,-275.88,0.308,-5.53,0.0274,0.0,42165.3285,35793.9575,35794.6996,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,62483,Payload,Commercial Communications,5000.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,ONEWEB-0232,aktif_uydular,14388.96,14.686,4508.99,3339.69,-1169.3,3.444,-11049.27,87.8948,0.0002,7579.91,1207.6017,1210.2183,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,48781,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-30813,aktif_uydular,3307.99,14.516,4511.21,4359.9,-151.31,14.61,1051.92,43.0061,0.0002,6863.6846,491.6393,493.7299,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,58213,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-32776,aktif_uydular,2025.01,14.504,4511.9,3376.88,-1135.02,15.058,1351.88,53.1582,0.0001,6853.3877,481.457,483.3184,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,63032,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-33964,aktif_uydular,12696.61,14.591,4512.48,2641.94,-1870.54,5.031,-10054.66,53.1606,0.0001,6853.3461,481.6669,483.0253,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,64118,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-30582,aktif_uydular,10072.42,13.717,4514.79,2049.69,-2465.1,10.451,-8022.73,43.0031,0.0001,6861.1831,489.1793,491.1869,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,58059,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,ONEWEB-0123,aktif_uydular,14006.3,14.449,4516.71,3692.83,-823.88,3.846,-10313.47,87.9009,0.0002,7591.8605,1219.5767,1222.1442,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,47269,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-31034,aktif_uydular,2534.27,14.382,4520.54,5459.1,938.56,14.274,2924.83,53.1599,0.0001,6853.3971,481.6124,483.1818,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,58785,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,ONEWEB-0424,aktif_uydular,13894.31,13.975,4521.44,5940.25,1418.81,5.883,-7954.06,87.9245,0.0002,7567.874,1195.4679,1198.2801,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,50497,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-36327,aktif_uydular,4344.24,14.946,4522.29,1223.92,-3298.37,14.436,-3120.32,97.2836,0.0,6843.7255,472.64,472.811,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,67738,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,ONEWEB-0630,aktif_uydular,11354.15,14.753,4522.4,4964.69,442.29,8.046,-6389.46,87.8923,0.0002,7579.9079,1207.426,1210.3897,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,56072,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-11156 [DTC],aktif_uydular,12234.98,5.093,4523.42,1240.21,-3283.21,14.13,-10994.77,53.153,0.0003,6721.4961,348.3352,352.6571,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,61056,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-1133,aktif_uydular,6716.43,14.924,4524.16,3442.04,-1082.12,13.701,-3274.38,53.1618,0.0001,6853.3577,481.8341,482.8813,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,45064,Payload,Commercial Communications,260.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,BIOMASS,aktif_uydular,5390.19,5.735,4524.23,2318.95,-2205.28,2.239,-3071.24,98.0751,0.0001,7047.0943,675.2663,676.9223,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,63772,Payload,Civil Earth Obs Sci,1170.0,Box + 1 Pan + 1 Rod + 1 Dish,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-36103,aktif_uydular,9146.62,13.653,4528.37,1566.87,-2961.5,10.882,-7579.75,43.005,0.0002,6861.1291,488.8434,491.4149,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66985,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-34607,aktif_uydular,4294.67,14.52,4530.07,5662.52,1132.45,13.613,1367.85,53.1599,0.0001,6853.3284,481.4265,483.2303,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,64742,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-11244 [DTC],aktif_uydular,10693.78,5.06,4530.31,1841.87,-2688.44,12.593,-8851.91,53.1603,0.0001,6737.8774,366.2319,367.5229,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,60926,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-35801,aktif_uydular,3764.35,14.451,4530.48,3066.16,-1464.32,14.911,-698.19,53.1593,0.0002,6853.3411,481.1568,483.5254,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66265,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-32657,aktif_uydular,10909.5,13.65,4530.68,3863.35,-667.33,10.502,-7046.14,43.0004,0.0002,6861.1547,489.116,491.1935,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,62475,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,STARLINK-35846,aktif_uydular,3864.17,15.084,4532.7,4438.67,-94.03,14.355,574.5,53.1571,0.0001,6853.3578,481.6834,483.0322,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66367,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-36822,aktif_uydular,6203.97,14.585,4533.02,2672.96,-1860.06,13.951,-3531.01,43.0006,0.0001,6861.2058,489.1931,491.2186,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,67909,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,BEESAT-1,aktif_uydular,5058.05,5.263,4534.84,5416.89,882.05,5.851,358.84,98.4013,0.0006,7066.2371,690.7854,699.6889,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,35933,Payload,Commercial Technology,1.0,Box,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,TRANSPORTER-12 OBJECT F,aktif_uydular,13473.02,0.618,4535.01,2286.6,-2248.41,15.084,-11186.42,97.3796,0.0009,6679.9733,302.9567,314.99,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,62614,Payload,Amateur Technology,1.0,Box,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-30340,aktif_uydular,7571.74,14.837,4535.64,3867.07,-668.57,12.996,-3704.67,42.9988,0.0003,6861.1575,488.3592,491.9558,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,57884,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,IMECE,aktif_uydular,5211.93,5.443,4538.72,3813.61,-725.11,4.198,-1398.32,98.1286,0.0011,7052.5383,673.8285,689.2481,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,56178,Payload,Civil Imaging,800.0,Hex Cyl + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-31782,aktif_uydular,12836.71,14.632,4539.99,4048.9,-491.09,6.046,-8787.81,43.0032,0.0001,6861.1959,489.7218,490.67,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,59606,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,ONEWEB-0663,aktif_uydular,11695.62,13.912,4539.99,5782.0,1242.01,6.558,-5913.62,87.915,0.0002,7559.5599,1186.9928,1190.127,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,55823,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-35449,aktif_uydular,3121.89,14.132,4542.53,3494.15,-1048.38,14.715,372.26,43.0023,0.0002,6861.1623,488.9581,491.3664,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66459,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,ONEWEB-0719,aktif_uydular,13833.86,14.56,4542.85,1553.45,-2989.4,4.701,-12280.41,87.9185,0.0002,7571.8494,1199.4736,1202.2252,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,55179,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-11373 [DTC],aktif_uydular,10132.49,3.253,4544.13,3488.83,-1055.3,10.848,-6643.65,53.1606,0.0001,6737.8748,366.4119,367.3376,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,61582,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,2024-016D,aktif_uydular,3290.1,14.96,4544.94,2318.46,-2226.48,15.048,-971.64,97.4338,0.0006,6804.1752,428.9681,437.3822,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,58823,Payload,Commercial Imaging,100.0,Box + 3 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-1669,aktif_uydular,11214.31,4.979,4545.32,2233.87,-2311.45,11.992,-8980.44,53.0304,0.0004,6696.8865,323.4917,328.2813,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,47624,Payload,Commercial Communications,260.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-11698 [DTC],aktif_uydular,11103.54,6.916,4546.28,4072.02,-474.26,11.599,-7031.52,43.0003,0.0002,6734.4364,362.1185,364.7543,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,64325,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-30882,aktif_uydular,9924.46,14.273,4546.97,2117.32,-2429.65,10.806,-7807.13,53.1592,0.0001,6853.326,481.4302,483.2217,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,58379,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,ONEWEB-0632,aktif_uydular,11419.48,14.387,4547.05,3894.77,-652.28,9.086,-7524.7,87.8923,0.0002,7579.905,1207.6566,1210.1535,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,56073,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-36363,aktif_uydular,4016.9,2.689,4547.89,2286.86,-2261.03,3.725,-1730.05,97.2861,0.0001,6722.0846,350.2175,351.9518,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,67890,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
